GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US040131042155,040131042155,"Block Group 5, Census Tract 1042.15, Maricopa County, Arizona",40446300,15768027
1500000US040131042161,040131042161,"Block Group 1, Census Tract 1042.16, Maricopa County, Arizona",20451700,4887329
1500000US040131042162,040131042162,"Block Group 2, Census Tract 1042.16, Maricopa County, Arizona",21641400,4496173
1500000US040131042163,040131042163,"Block Group 3, Census Tract 1042.16, Maricopa County, Arizona",83529900,23982693
1500000US040131042171,040131042171,"Block Group 1, Census Tract 1042.17, Maricopa County, Arizona",59201500,16805610
1500000US040131042172,040131042172,"Block Group 2, Census Tract 1042.17, Maricopa County, Arizona",36168700,9510799
1500000US040131042173,040131042173,"Block Group 3, Census Tract 1042.17, Maricopa County, Arizona",26690000,6964652
1500000US040131042181,040131042181,"Block Group 1, Census Tract 1042.18, Maricopa County, Arizona",31768500,10291167
1500000US040131042182,040131042182,"Block Group 2, Census Tract 1042.18, Maricopa County, Arizona",27593100,7992578
1500000US040131042183,040131042183,"Block Group 3, Census Tract 1042.18, Maricopa County, Arizona",33090100,9839799
1500000US040131042191,040131042191,"Block Group 1, Census Tract 1042.19, Maricopa County, Arizona",39343900,6542173
1500000US040131042192,040131042192,"Block Group 2, Census Tract 1042.19, Maricopa County, Arizona",31581000,6319928
1500000US040131042211,040131042211,"Block Group 1, Census Tract 1042.21, Maricopa County, Arizona",33153800,9166332
1500000US040131042212,040131042212,"Block Group 2, Census Tract 1042.21, Maricopa County, Arizona",45891200,8947480
1500000US040131042213,040131042213,"Block Group 3, Census Tract 1042.21, Maricopa County, Arizona",20189800,7263139
1500000US040131042214,040131042214,"Block Group 4, Census Tract 1042.21, Maricopa County, Arizona",54632500,19284378
1500000US040131042221,040131042221,"Block Group 1, Census Tract 1042.22, Maricopa County, Arizona",23394500,9012347
1500000US040131042222,040131042222,"Block Group 2, Census Tract 1042.22, Maricopa County, Arizona",40173900,13279759
1500000US040131042223,040131042223,"Block Group 3, Census Tract 1042.22, Maricopa County, Arizona",33960200,8231964
1500000US040131042224,040131042224,"Block Group 4, Census Tract 1042.22, Maricopa County, Arizona",44559300,12381107
1500000US040131042231,040131042231,"Block Group 1, Census Tract 1042.23, Maricopa County, Arizona",37985400,8889811
1500000US040131042232,040131042232,"Block Group 2, Census Tract 1042.23, Maricopa County, Arizona",33675600,10572924
1500000US040131042241,040131042241,"Block Group 1, Census Tract 1042.24, Maricopa County, Arizona",13606200,5352686
1500000US040131042242,040131042242,"Block Group 2, Census Tract 1042.24, Maricopa County, Arizona",48633400,12783453
1500000US040131042243,040131042243,"Block Group 3, Census Tract 1042.24, Maricopa County, Arizona",26587900,8471124
1500000US040131042244,040131042244,"Block Group 4, Census Tract 1042.24, Maricopa County, Arizona",49421500,10466890
1500000US040131042251,040131042251,"Block Group 1, Census Tract 1042.25, Maricopa County, Arizona",35999300,8330797
1500000US040131042252,040131042252,"Block Group 2, Census Tract 1042.25, Maricopa County, Arizona",42781700,11713806
1500000US040131042253,040131042253,"Block Group 3, Census Tract 1042.25, Maricopa County, Arizona",26605800,9377761
1500000US040131042261,040131042261,"Block Group 1, Census Tract 1042.26, Maricopa County, Arizona",14622500,4570940
1500000US040131042262,040131042262,"Block Group 2, Census Tract 1042.26, Maricopa County, Arizona",40746500,10534767
1500000US040131042263,040131042263,"Block Group 3, Census Tract 1042.26, Maricopa County, Arizona",12925800,8135454
1500000US040131042264,040131042264,"Block Group 4, Census Tract 1042.26, Maricopa County, Arizona",42092000,8915800
1500000US040131042271,040131042271,"Block Group 1, Census Tract 1042.27, Maricopa County, Arizona",33335000,8054896
1500000US040131042272,040131042272,"Block Group 2, Census Tract 1042.27, Maricopa County, Arizona",13259800,4641014
1500000US040131043011,040131043011,"Block Group 1, Census Tract 1043.01, Maricopa County, Arizona",32183000,8715804
1500000US040131043012,040131043012,"Block Group 2, Census Tract 1043.01, Maricopa County, Arizona",32298300,8602407
1500000US040131043021,040131043021,"Block Group 1, Census Tract 1043.02, Maricopa County, Arizona",25140700,11024224
1500000US040131043022,040131043022,"Block Group 2, Census Tract 1043.02, Maricopa County, Arizona",55554400,13813640
1500000US040131044011,040131044011,"Block Group 1, Census Tract 1044.01, Maricopa County, Arizona",40599100,9590476
1500000US040131044012,040131044012,"Block Group 2, Census Tract 1044.01, Maricopa County, Arizona",16281300,5131412
1500000US040131044013,040131044013,"Block Group 3, Census Tract 1044.01, Maricopa County, Arizona",24116000,12410716
1500000US040131044021,040131044021,"Block Group 1, Census Tract 1044.02, Maricopa County, Arizona",56168700,11216803
1500000US040131045011,040131045011,"Block Group 1, Census Tract 1045.01, Maricopa County, Arizona",16948800,6794346
1500000US040131045012,040131045012,"Block Group 2, Census Tract 1045.01, Maricopa County, Arizona",12871900,6309800
1500000US040131045013,040131045013,"Block Group 3, Census Tract 1045.01, Maricopa County, Arizona",12334800,4182075
1500000US040131045021,040131045021,"Block Group 1, Census Tract 1045.02, Maricopa County, Arizona",15364500,4206666
1500000US040131045022,040131045022,"Block Group 2, Census Tract 1045.02, Maricopa County, Arizona",13803600,3512757
1500000US040131045023,040131045023,"Block Group 3, Census Tract 1045.02, Maricopa County, Arizona",13195400,4658748
1500000US040131046001,040131046001,"Block Group 1, Census Tract 1046, Maricopa County, Arizona",43269000,11804792
1500000US040131046002,040131046002,"Block Group 2, Census Tract 1046, Maricopa County, Arizona",16254400,5151065
1500000US040131046003,040131046003,"Block Group 3, Census Tract 1046, Maricopa County, Arizona",24863200,14007002
1500000US040131047011,040131047011,"Block Group 1, Census Tract 1047.01, Maricopa County, Arizona",12653800,4537520
1500000US040131047012,040131047012,"Block Group 2, Census Tract 1047.01, Maricopa County, Arizona",31580300,6708418
1500000US040131047013,040131047013,"Block Group 3, Census Tract 1047.01, Maricopa County, Arizona",14689900,5543514
1500000US040131047021,040131047021,"Block Group 1, Census Tract 1047.02, Maricopa County, Arizona",12722800,5353063
1500000US040131047022,040131047022,"Block Group 2, Census Tract 1047.02, Maricopa County, Arizona",17224500,6252718
1500000US040131047023,040131047023,"Block Group 3, Census Tract 1047.02, Maricopa County, Arizona",18063400,6076982
1500000US040131047024,040131047024,"Block Group 4, Census Tract 1047.02, Maricopa County, Arizona",14190100,4868698
1500000US040131048011,040131048011,"Block Group 1, Census Tract 1048.01, Maricopa County, Arizona",80288000,13842969
1500000US040131048012,040131048012,"Block Group 2, Census Tract 1048.01, Maricopa County, Arizona",80798300,15927068
1500000US040131048021,040131048021,"Block Group 1, Census Tract 1048.02, Maricopa County, Arizona",35527400,10375340
1500000US040131048022,040131048022,"Block Group 2, Census Tract 1048.02, Maricopa County, Arizona",51421100,15080959
1500000US040131048023,040131048023,"Block Group 3, Census Tract 1048.02, Maricopa County, Arizona",65369100,15172476
1500000US040131048024,040131048024,"Block Group 4, Census Tract 1048.02, Maricopa County, Arizona",38673700,14334226
1500000US040131048025,040131048025,"Block Group 5, Census Tract 1048.02, Maricopa County, Arizona",15788900,6005954
1500000US040131049001,040131049001,"Block Group 1, Census Tract 1049, Maricopa County, Arizona",31374300,6424812
1500000US040131049002,040131049002,"Block Group 2, Census Tract 1049, Maricopa County, Arizona",34301100,7838363
1500000US040131049003,040131049003,"Block Group 3, Census Tract 1049, Maricopa County, Arizona",58944100,11264475
1500000US040131050021,040131050021,"Block Group 1, Census Tract 1050.02, Maricopa County, Arizona",43447100,17928546
1500000US040131050022,040131050022,"Block Group 2, Census Tract 1050.02, Maricopa County, Arizona",211283700,67144931
1500000US040131050031,040131050031,"Block Group 1, Census Tract 1050.03, Maricopa County, Arizona",208375400,56100554
1500000US040131050032,040131050032,"Block Group 2, Census Tract 1050.03, Maricopa County, Arizona",192557500,46935741
1500000US040131050041,040131050041,"Block Group 1, Census Tract 1050.04, Maricopa County, Arizona",118736000,40639772
1500000US040131050042,040131050042,"Block Group 2, Census Tract 1050.04, Maricopa County, Arizona",74859600,37518441
1500000US040131050043,040131050043,"Block Group 3, Census Tract 1050.04, Maricopa County, Arizona",91135300,30454457
1500000US040131051011,040131051011,"Block Group 1, Census Tract 1051.01, Maricopa County, Arizona",67630600,22850417
1500000US040131051012,040131051012,"Block Group 2, Census Tract 1051.01, Maricopa County, Arizona",113249600,20217645
1500000US040131051013,040131051013,"Block Group 3, Census Tract 1051.01, Maricopa County, Arizona",74341700,17188158
1500000US040131051021,040131051021,"Block Group 1, Census Tract 1051.02, Maricopa County, Arizona",61881500,24945117
1500000US040131051022,040131051022,"Block Group 2, Census Tract 1051.02, Maricopa County, Arizona",70114200,17710108
1500000US040131051023,040131051023,"Block Group 3, Census Tract 1051.02, Maricopa County, Arizona",53426600,14189305
1500000US040131051024,040131051024,"Block Group 4, Census Tract 1051.02, Maricopa County, Arizona",31298600,14187140
1500000US040131051031,040131051031,"Block Group 1, Census Tract 1051.03, Maricopa County, Arizona",98726000,34989229
1500000US040131051032,040131051032,"Block Group 2, Census Tract 1051.03, Maricopa County, Arizona",92473600,32125209
1500000US040131051033,040131051033,"Block Group 3, Census Tract 1051.03, Maricopa County, Arizona",138190000,33654450
1500000US040131052001,040131052001,"Block Group 1, Census Tract 1052, Maricopa County, Arizona",30964000,24802597
1500000US040131052002,040131052002,"Block Group 2, Census Tract 1052, Maricopa County, Arizona",44441900,12128143
1500000US040131052003,040131052003,"Block Group 3, Census Tract 1052, Maricopa County, Arizona",36102200,10917523
1500000US040131052004,040131052004,"Block Group 4, Census Tract 1052, Maricopa County, Arizona",54750500,17648695
1500000US040131053001,040131053001,"Block Group 1, Census Tract 1053, Maricopa County, Arizona",83446700,19233725
1500000US040131053002,040131053002,"Block Group 2, Census Tract 1053, Maricopa County, Arizona",27895100,8693315
1500000US040131053003,040131053003,"Block Group 3, Census Tract 1053, Maricopa County, Arizona",61223600,15324524
1500000US040131054001,040131054001,"Block Group 1, Census Tract 1054, Maricopa County, Arizona",85923400,26249803
1500000US040131054002,040131054002,"Block Group 2, Census Tract 1054, Maricopa County, Arizona",34862800,8285870
1500000US040131054003,040131054003,"Block Group 3, Census Tract 1054, Maricopa County, Arizona",34287600,6830989
1500000US040131055011,040131055011,"Block Group 1, Census Tract 1055.01, Maricopa County, Arizona",19716400,7172198
1500000US040131055012,040131055012,"Block Group 2, Census Tract 1055.01, Maricopa County, Arizona",11844600,4158429
1500000US040131055021,040131055021,"Block Group 1, Census Tract 1055.02, Maricopa County, Arizona",14641900,6994465
1500000US040131055022,040131055022,"Block Group 2, Census Tract 1055.02, Maricopa County, Arizona",15125800,4695321
1500000US040131055031,040131055031,"Block Group 1, Census Tract 1055.03, Maricopa County, Arizona",1641700,1070742
1500000US040131055032,040131055032,"Block Group 2, Census Tract 1055.03, Maricopa County, Arizona",31668300,20105449
1500000US040131055033,040131055033,"Block Group 3, Census Tract 1055.03, Maricopa County, Arizona",22650700,6208723
1500000US040131056011,040131056011,"Block Group 1, Census Tract 1056.01, Maricopa County, Arizona",28654800,7779695
1500000US040131056012,040131056012,"Block Group 2, Census Tract 1056.01, Maricopa County, Arizona",30347000,8602825
1500000US040131056021,040131056021,"Block Group 1, Census Tract 1056.02, Maricopa County, Arizona",31434200,9514517
1500000US040131056022,040131056022,"Block Group 2, Census Tract 1056.02, Maricopa County, Arizona",43671300,12193728
1500000US040131056023,040131056023,"Block Group 3, Census Tract 1056.02, Maricopa County, Arizona",35697500,15560109
1500000US040131057011,040131057011,"Block Group 1, Census Tract 1057.01, Maricopa County, Arizona",26396400,4555272
1500000US040131057012,040131057012,"Block Group 2, Census Tract 1057.01, Maricopa County, Arizona",40201900,11835785
1500000US040131057021,040131057021,"Block Group 1, Census Tract 1057.02, Maricopa County, Arizona",28068900,5860701
1500000US040131057022,040131057022,"Block Group 2, Census Tract 1057.02, Maricopa County, Arizona",25592400,6213267
1500000US040131058001,040131058001,"Block Group 1, Census Tract 1058, Maricopa County, Arizona",19840900,7786543
1500000US040131058002,040131058002,"Block Group 2, Census Tract 1058, Maricopa County, Arizona",20010500,6815741
1500000US040131058003,040131058003,"Block Group 3, Census Tract 1058, Maricopa County, Arizona",21246400,5935031
1500000US040131058004,040131058004,"Block Group 4, Census Tract 1058, Maricopa County, Arizona",43943100,13964998
1500000US040131059001,040131059001,"Block Group 1, Census Tract 1059, Maricopa County, Arizona",35181500,9978154
1500000US040131059002,040131059002,"Block Group 2, Census Tract 1059, Maricopa County, Arizona",38914500,16844876
1500000US040131059003,040131059003,"Block Group 3, Census Tract 1059, Maricopa County, Arizona",30697800,17268531
1500000US040131060011,040131060011,"Block Group 1, Census Tract 1060.01, Maricopa County, Arizona",18251600,3926000
1500000US040131060021,040131060021,"Block Group 1, Census Tract 1060.02, Maricopa County, Arizona",21080700,6680174
1500000US040131060022,040131060022,"Block Group 2, Census Tract 1060.02, Maricopa County, Arizona",7834600,2420176
1500000US040131060031,040131060031,"Block Group 1, Census Tract 1060.03, Maricopa County, Arizona",23613100,6370833
1500000US040131060032,040131060032,"Block Group 2, Census Tract 1060.03, Maricopa County, Arizona",35261000,7611535
1500000US040131061001,040131061001,"Block Group 1, Census Tract 1061, Maricopa County, Arizona",59834500,18076021
1500000US040131061002,040131061002,"Block Group 2, Census Tract 1061, Maricopa County, Arizona",30015400,11153181
1500000US040131061003,040131061003,"Block Group 3, Census Tract 1061, Maricopa County, Arizona",26770200,7740985
1500000US040131061004,040131061004,"Block Group 4, Census Tract 1061, Maricopa County, Arizona",43783200,13010828
1500000US040131061005,040131061005,"Block Group 5, Census Tract 1061, Maricopa County, Arizona",38982200,23850752
1500000US040131062001,040131062001,"Block Group 1, Census Tract 1062, Maricopa County, Arizona",131974400,32517460
1500000US040131062002,040131062002,"Block Group 2, Census Tract 1062, Maricopa County, Arizona",85927400,20075681
1500000US040131063001,040131063001,"Block Group 1, Census Tract 1063, Maricopa County, Arizona",28507600,10020366
1500000US040131063002,040131063002,"Block Group 2, Census Tract 1063, Maricopa County, Arizona",55394000,15711964
1500000US040131063003,040131063003,"Block Group 3, Census Tract 1063, Maricopa County, Arizona",31455000,10031113
1500000US040131063004,040131063004,"Block Group 4, Census Tract 1063, Maricopa County, Arizona",25812600,7859664
1500000US040131064001,040131064001,"Block Group 1, Census Tract 1064, Maricopa County, Arizona",39866700,15495414
1500000US040131064002,040131064002,"Block Group 2, Census Tract 1064, Maricopa County, Arizona",61853600,12511284
1500000US040131065011,040131065011,"Block Group 1, Census Tract 1065.01, Maricopa County, Arizona",61858600,19937623
1500000US040131065012,040131065012,"Block Group 2, Census Tract 1065.01, Maricopa County, Arizona",36303700,9240731
1500000US040131065021,040131065021,"Block Group 1, Census Tract 1065.02, Maricopa County, Arizona",34332800,8648097
1500000US040131065022,040131065022,"Block Group 2, Census Tract 1065.02, Maricopa County, Arizona",34948100,8484662
1500000US040131065023,040131065023,"Block Group 3, Census Tract 1065.02, Maricopa County, Arizona",31343200,9899103
1500000US040131066001,040131066001,"Block Group 1, Census Tract 1066, Maricopa County, Arizona",90474500,31427358
1500000US040131066002,040131066002,"Block Group 2, Census Tract 1066, Maricopa County, Arizona",121214700,36562916
1500000US040131067011,040131067011,"Block Group 1, Census Tract 1067.01, Maricopa County, Arizona",12749600,4694206
1500000US040131067012,040131067012,"Block Group 2, Census Tract 1067.01, Maricopa County, Arizona",21487200,7314641
1500000US040131067013,040131067013,"Block Group 3, Census Tract 1067.01, Maricopa County, Arizona",18532300,7315076
1500000US040131067021,040131067021,"Block Group 1, Census Tract 1067.02, Maricopa County, Arizona",31038700,5853822
1500000US040131067031,040131067031,"Block Group 1, Census Tract 1067.03, Maricopa County, Arizona",25907300,5862128
1500000US040131067032,040131067032,"Block Group 2, Census Tract 1067.03, Maricopa County, Arizona",55228500,14956653
1500000US040131068011,040131068011,"Block Group 1, Census Tract 1068.01, Maricopa County, Arizona",18525900,6831804
1500000US040131068012,040131068012,"Block Group 2, Census Tract 1068.01, Maricopa County, Arizona",11121500,4939748
1500000US040131068013,040131068013,"Block Group 3, Census Tract 1068.01, Maricopa County, Arizona",9891700,4153162
1500000US040131068021,040131068021,"Block Group 1, Census Tract 1068.02, Maricopa County, Arizona",14802100,4791160
1500000US040131068022,040131068022,"Block Group 2, Census Tract 1068.02, Maricopa County, Arizona",27278500,6984793
1500000US040131068023,040131068023,"Block Group 3, Census Tract 1068.02, Maricopa County, Arizona",15958500,5061928
1500000US040131069001,040131069001,"Block Group 1, Census Tract 1069, Maricopa County, Arizona",20291400,8359214
1500000US040131069002,040131069002,"Block Group 2, Census Tract 1069, Maricopa County, Arizona",32665200,9748427
1500000US040131069003,040131069003,"Block Group 3, Census Tract 1069, Maricopa County, Arizona",18000800,5325242
1500000US040131069004,040131069004,"Block Group 4, Census Tract 1069, Maricopa County, Arizona",36930200,11471290
1500000US040131070001,040131070001,"Block Group 1, Census Tract 1070, Maricopa County, Arizona",17352800,6619169
1500000US040131070002,040131070002,"Block Group 2, Census Tract 1070, Maricopa County, Arizona",28860600,9513877
1500000US040131070003,040131070003,"Block Group 3, Census Tract 1070, Maricopa County, Arizona",17691400,5238739
1500000US040131070004,040131070004,"Block Group 4, Census Tract 1070, Maricopa County, Arizona",20778900,10043649
1500000US040131071011,040131071011,"Block Group 1, Census Tract 1071.01, Maricopa County, Arizona",24681500,6081744
1500000US040131071012,040131071012,"Block Group 2, Census Tract 1071.01, Maricopa County, Arizona",25976900,6567710
1500000US040131071021,040131071021,"Block Group 1, Census Tract 1071.02, Maricopa County, Arizona",15759600,5699911
1500000US040131071022,040131071022,"Block Group 2, Census Tract 1071.02, Maricopa County, Arizona",20845500,6973916
1500000US040131071023,040131071023,"Block Group 3, Census Tract 1071.02, Maricopa County, Arizona",21508100,6462391
1500000US040131072011,040131072011,"Block Group 1, Census Tract 1072.01, Maricopa County, Arizona",13251300,4286880
1500000US040131072012,040131072012,"Block Group 2, Census Tract 1072.01, Maricopa County, Arizona",18417900,5025132
1500000US040131072021,040131072021,"Block Group 1, Census Tract 1072.02, Maricopa County, Arizona",25880700,6323885
1500000US040131072022,040131072022,"Block Group 2, Census Tract 1072.02, Maricopa County, Arizona",27288700,8415268
1500000US040131073001,040131073001,"Block Group 1, Census Tract 1073, Maricopa County, Arizona",38945000,12058524
1500000US040131073002,040131073002,"Block Group 2, Census Tract 1073, Maricopa County, Arizona",17027800,6373018
1500000US040131073003,040131073003,"Block Group 3, Census Tract 1073, Maricopa County, Arizona",11428900,5192606
1500000US040131073004,040131073004,"Block Group 4, Census Tract 1073, Maricopa County, Arizona",20511400,6548696
1500000US040131074001,040131074001,"Block Group 1, Census Tract 1074, Maricopa County, Arizona",31662800,11042911
1500000US040131074002,040131074002,"Block Group 2, Census Tract 1074, Maricopa County, Arizona",31704900,12560038
1500000US040131074003,040131074003,"Block Group 3, Census Tract 1074, Maricopa County, Arizona",11495400,4934521
1500000US040131074004,040131074004,"Block Group 4, Census Tract 1074, Maricopa County, Arizona",9959100,4257080
1500000US040131074005,040131074005,"Block Group 5, Census Tract 1074, Maricopa County, Arizona",10992100,6850532
1500000US040131074006,040131074006,"Block Group 6, Census Tract 1074, Maricopa County, Arizona",22737600,7953742
1500000US040131075001,040131075001,"Block Group 1, Census Tract 1075, Maricopa County, Arizona",35007700,9500641
1500000US040131075002,040131075002,"Block Group 2, Census Tract 1075, Maricopa County, Arizona",50859200,13573556
1500000US040131075003,040131075003,"Block Group 3, Census Tract 1075, Maricopa County, Arizona",71966300,23487589
1500000US040131076011,040131076011,"Block Group 1, Census Tract 1076.01, Maricopa County, Arizona",13018400,6114519
1500000US040131076012,040131076012,"Block Group 2, Census Tract 1076.01, Maricopa County, Arizona",25226300,11949857
1500000US040131076013,040131076013,"Block Group 3, Census Tract 1076.01, Maricopa County, Arizona",42323100,12114253
1500000US040131076021,040131076021,"Block Group 1, Census Tract 1076.02, Maricopa County, Arizona",46846300,13787136
1500000US040131076022,040131076022,"Block Group 2, Census Tract 1076.02, Maricopa County, Arizona",55577000,14537033
1500000US040131077001,040131077001,"Block Group 1, Census Tract 1077, Maricopa County, Arizona",51042500,13000297
1500000US040131077002,040131077002,"Block Group 2, Census Tract 1077, Maricopa County, Arizona",31866800,17483694
1500000US040131077003,040131077003,"Block Group 3, Census Tract 1077, Maricopa County, Arizona",15732700,6523265
1500000US040131077004,040131077004,"Block Group 4, Census Tract 1077, Maricopa County, Arizona",18585400,7593244
1500000US040131077005,040131077005,"Block Group 5, Census Tract 1077, Maricopa County, Arizona",28525600,12913948
1500000US040131078001,040131078001,"Block Group 1, Census Tract 1078, Maricopa County, Arizona",48572600,18813053
1500000US040131078002,040131078002,"Block Group 2, Census Tract 1078, Maricopa County, Arizona",121523700,23363352
1500000US040131079001,040131079001,"Block Group 1, Census Tract 1079, Maricopa County, Arizona",135604800,43032718
1500000US040131079002,040131079002,"Block Group 2, Census Tract 1079, Maricopa County, Arizona",135778700,26416659
1500000US040131079003,040131079003,"Block Group 3, Census Tract 1079, Maricopa County, Arizona",55910500,18721386
1500000US040131080001,040131080001,"Block Group 1, Census Tract 1080, Maricopa County, Arizona",89973600,25654249
1500000US040131080002,040131080002,"Block Group 2, Census Tract 1080, Maricopa County, Arizona",130901900,28598021
1500000US040131081001,040131081001,"Block Group 1, Census Tract 1081, Maricopa County, Arizona",85906700,18442522
1500000US040131082001,040131082001,"Block Group 1, Census Tract 1082, Maricopa County, Arizona",35160900,13806537
1500000US040131082002,040131082002,"Block Group 2, Census Tract 1082, Maricopa County, Arizona",36175200,8825077
1500000US040131082003,040131082003,"Block Group 3, Census Tract 1082, Maricopa County, Arizona",40465900,8310988
1500000US040131083011,040131083011,"Block Group 1, Census Tract 1083.01, Maricopa County, Arizona",76115000,23592296
1500000US040131083012,040131083012,"Block Group 2, Census Tract 1083.01, Maricopa County, Arizona",70592200,24036438
1500000US040131083013,040131083013,"Block Group 3, Census Tract 1083.01, Maricopa County, Arizona",63290200,26239065
1500000US040131083021,040131083021,"Block Group 1, Census Tract 1083.02, Maricopa County, Arizona",58308000,14192298
1500000US040131083022,040131083022,"Block Group 2, Census Tract 1083.02, Maricopa County, Arizona",49336500,15006006
1500000US040131084001,040131084001,"Block Group 1, Census Tract 1084, Maricopa County, Arizona",5605100,2727574
1500000US040131084002,040131084002,"Block Group 2, Census Tract 1084, Maricopa County, Arizona",33062100,9129299
1500000US040131084003,040131084003,"Block Group 3, Census Tract 1084, Maricopa County, Arizona",23418600,9201974
1500000US040131084004,040131084004,"Block Group 4, Census Tract 1084, Maricopa County, Arizona",58561000,17634376
1500000US040131084005,040131084005,"Block Group 5, Census Tract 1084, Maricopa County, Arizona",14249400,7732880
1500000US040131085011,040131085011,"Block Group 1, Census Tract 1085.01, Maricopa County, Arizona",40875000,12138233
1500000US040131085012,040131085012,"Block Group 2, Census Tract 1085.01, Maricopa County, Arizona",27958900,12732410
1500000US040131085021,040131085021,"Block Group 1, Census Tract 1085.02, Maricopa County, Arizona",22320100,6811620
1500000US040131085022,040131085022,"Block Group 2, Census Tract 1085.02, Maricopa County, Arizona",21745200,7562287
1500000US040131085023,040131085023,"Block Group 3, Census Tract 1085.02, Maricopa County, Arizona",37927700,13484020
1500000US040131085024,040131085024,"Block Group 4, Census Tract 1085.02, Maricopa County, Arizona",49358100,18741992
1500000US040131086011,040131086011,"Block Group 1, Census Tract 1086.01, Maricopa County, Arizona",27630600,9907000
1500000US040131086012,040131086012,"Block Group 2, Census Tract 1086.01, Maricopa County, Arizona",11907100,4657646
1500000US040131086021,040131086021,"Block Group 1, Census Tract 1086.02, Maricopa County, Arizona",27898200,8462514
1500000US040131086022,040131086022,"Block Group 2, Census Tract 1086.02, Maricopa County, Arizona",19681800,6072210
1500000US040131086023,040131086023,"Block Group 3, Census Tract 1086.02, Maricopa County, Arizona",19864700,10027923
1500000US040131086024,040131086024,"Block Group 4, Census Tract 1086.02, Maricopa County, Arizona",20142800,6622476
1500000US040131088021,040131088021,"Block Group 1, Census Tract 1088.02, Maricopa County, Arizona",28008000,5613348
1500000US040131088022,040131088022,"Block Group 2, Census Tract 1088.02, Maricopa County, Arizona",13794300,5263462
1500000US040131089011,040131089011,"Block Group 1, Census Tract 1089.01, Maricopa County, Arizona",17159800,4908324
1500000US040131089012,040131089012,"Block Group 2, Census Tract 1089.01, Maricopa County, Arizona",17286000,5553569
1500000US040131089013,040131089013,"Block Group 3, Census Tract 1089.01, Maricopa County, Arizona",24398100,6233200
1500000US040131089021,040131089021,"Block Group 1, Census Tract 1089.02, Maricopa County, Arizona",20274800,6591065
1500000US040131089022,040131089022,"Block Group 2, Census Tract 1089.02, Maricopa County, Arizona",26333200,7098929
1500000US040131089023,040131089023,"Block Group 3, Census Tract 1089.02, Maricopa County, Arizona",14267400,7163713
1500000US040131089024,040131089024,"Block Group 4, Census Tract 1089.02, Maricopa County, Arizona",21694100,7925084
1500000US040131090011,040131090011,"Block Group 1, Census Tract 1090.01, Maricopa County, Arizona",16002100,4926525
1500000US040131090012,040131090012,"Block Group 2, Census Tract 1090.01, Maricopa County, Arizona",19512900,5279868
1500000US040131090021,040131090021,"Block Group 1, Census Tract 1090.02, Maricopa County, Arizona",12078700,4428207
1500000US040131090022,040131090022,"Block Group 2, Census Tract 1090.02, Maricopa County, Arizona",15821900,4053355
1500000US040131090023,040131090023,"Block Group 3, Census Tract 1090.02, Maricopa County, Arizona",14473900,5770378
1500000US040131090031,040131090031,"Block Group 1, Census Tract 1090.03, Maricopa County, Arizona",21204400,7042625
1500000US040131090032,040131090032,"Block Group 2, Census Tract 1090.03, Maricopa County, Arizona",8839400,4542208
1500000US040131090033,040131090033,"Block Group 3, Census Tract 1090.03, Maricopa County, Arizona",8533700,3238722
1500000US040131090034,040131090034,"Block Group 4, Census Tract 1090.03, Maricopa County, Arizona",3950400,1994077
1500000US040131091011,040131091011,"Block Group 1, Census Tract 1091.01, Maricopa County, Arizona",26072700,14733386
1500000US040131091012,040131091012,"Block Group 2, Census Tract 1091.01, Maricopa County, Arizona",15721000,4847636
1500000US040131091021,040131091021,"Block Group 1, Census Tract 1091.02, Maricopa County, Arizona",20888500,6613142
1500000US040131091022,040131091022,"Block Group 2, Census Tract 1091.02, Maricopa County, Arizona",23860700,8179304
1500000US040131091023,040131091023,"Block Group 3, Census Tract 1091.02, Maricopa County, Arizona",12093800,4587793
1500000US040131092001,040131092001,"Block Group 1, Census Tract 1092, Maricopa County, Arizona",14118200,6045695
1500000US040131092002,040131092002,"Block Group 2, Census Tract 1092, Maricopa County, Arizona",14110700,4825597
1500000US040131092003,040131092003,"Block Group 3, Census Tract 1092, Maricopa County, Arizona",7370300,4015888
1500000US040131093001,040131093001,"Block Group 1, Census Tract 1093, Maricopa County, Arizona",13287400,4752028
1500000US040131093002,040131093002,"Block Group 2, Census Tract 1093, Maricopa County, Arizona",13898000,3330805
1500000US040131093003,040131093003,"Block Group 3, Census Tract 1093, Maricopa County, Arizona",9018000,3661372
1500000US040131094001,040131094001,"Block Group 1, Census Tract 1094, Maricopa County, Arizona",14058500,9995417
1500000US040131094002,040131094002,"Block Group 2, Census Tract 1094, Maricopa County, Arizona",20164200,9058974
1500000US040131094003,040131094003,"Block Group 3, Census Tract 1094, Maricopa County, Arizona",10296300,3560070
1500000US040131094004,040131094004,"Block Group 4, Census Tract 1094, Maricopa County, Arizona",17289100,9157416
1500000US040131094005,040131094005,"Block Group 5, Census Tract 1094, Maricopa County, Arizona",6212600,5747768
1500000US040131095001,040131095001,"Block Group 1, Census Tract 1095, Maricopa County, Arizona",26925300,5097361
1500000US040131095002,040131095002,"Block Group 2, Census Tract 1095, Maricopa County, Arizona",14684800,3937468
